Group,,activeArea,firingRate_mean,firingRate_std,firingRate_CV,firingRate_median,firingRate_P10,firingRate_P90,amplitude_mean,amplitude_std,amplitude_CV,amplitude_median,amplitude_P10,amplitude_P90,ISI_mean,ISI_std,ISI_CV,ISI_median,ISI_P10,ISI_P90,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,208,34.02,0.47,0.4,0.86,0.33,0.13,0.98,59.4,43.86,0.74,45.69,29.96,102.34,53.53,27.58,0.52,47.23,26.53,88.47,5/15/2024,M04632,4,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
1,209,10.22,0.37,0.37,0.99,0.25,0.13,0.73,55.22,43.07,0.78,43.03,29.01,90.71,50.29,31.22,0.62,41.05,22.18,89.58,5/15/2024,M04632,5,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
1,210,0.1,0.15,0.04,0.25,0.13,0.12,0.22,22.89,2.07,0.09,22.25,20.81,25.87,132.83,48.98,0.37,119.5,97.42,173.58,5/15/2024,M04632,6,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
1,211,32.29,0.45,0.32,0.7,0.37,0.15,0.86,96.1,65,0.68,75.92,45.01,172,84.42,39.16,0.46,83.43,34.49,135.71,5/15/2024,M05368,1,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,212,22.6,0.41,0.34,0.84,0.3,0.13,0.82,73.88,70.85,0.96,54.26,32.93,130.44,49.45,23.2,0.47,44.38,25.98,79.97,5/15/2024,M05368,2,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,213,38.37,0.63,0.46,0.74,0.5,0.17,1.26,81.26,60.7,0.75,63.85,35.57,142.12,107.18,32.76,0.31,106.46,70.6,146.75,5/15/2024,M05368,3,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,214,12.97,0.33,0.68,2.08,0.25,0.13,0.58,79.36,47.01,0.59,64.86,43.5,129.11,97.93,49.36,0.5,104.58,25.71,158.62,5/15/2024,M05368,4,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,215,4.28,0.29,0.17,0.59,0.23,0.12,0.52,55.16,26.67,0.48,47.09,34.43,87.14,97.4,51.99,0.53,101.88,17.65,157.65,5/15/2024,M05368,5,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,216,0.42,3.29,5.27,1.6,0.22,0.12,12.06,73.75,45.62,0.62,64.15,24.44,141.72,73.63,34.76,0.47,62.62,60.79,122.72,5/15/2024,M05368,6,129,DOP21 W3 Organoids M05368,21,Default Group,#999999,24.4.2024,0
1,217,16.92,0.66,0.56,0.84,0.47,0.15,1.46,88.27,80.05,0.91,62.04,31.54,177.07,57.09,24.35,0.43,52.06,32.39,86.86,5/17/2024,M05357,1,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,218,33.31,0.58,0.48,0.83,0.43,0.15,1.2,75.39,62.59,0.83,55.88,33.27,136.22,52.75,24.95,0.47,47.36,27.95,84.95,5/17/2024,M05357,2,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,219,27.54,0.64,0.56,0.87,0.47,0.15,1.35,87.73,84.96,0.97,62.11,34.64,162.2,57.62,25.63,0.44,53.24,30.94,86.9,5/17/2024,M05357,3,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,220,30.6,0.48,0.44,0.91,0.33,0.13,0.98,61.02,50.54,0.83,46.5,30.99,102.79,61.45,28.77,0.47,55.89,30.01,99.87,5/17/2024,M05357,4,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,221,30.9,0.63,0.91,1.45,0.42,0.15,1.23,74.76,60.46,0.81,56.16,34.84,135.07,55.47,27.22,0.49,48.83,28.41,92.24,5/17/2024,M05357,5,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,222,37.34,0.63,0.51,0.81,0.47,0.17,1.31,72.42,55.75,0.77,55.08,33.3,130.9,54.52,22.94,0.42,50.32,31.27,82.21,5/17/2024,M05357,6,138,DOP23 W3 Organoids M05357,23,Default Group,#999999,24.4.2024,0
1,223,16.23,0.27,0.22,0.81,0.2,0.12,0.45,81.32,62.1,0.76,62.07,36.22,147.96,52.54,31.44,0.6,43.77,25.67,88.97,5/17/2024,M04707,1,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,224,6.37,0.19,0.08,0.45,0.17,0.12,0.3,79.91,64.5,0.81,57.86,36.3,147.2,48.45,42.64,0.88,36,8.04,111.44,5/17/2024,M04707,2,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,225,0.25,0.28,0.17,0.62,0.19,0.12,0.57,53.1,14.35,0.27,59.06,28.14,63.25,60.69,49.65,0.82,63.95,1.27,116.99,5/17/2024,M04707,3,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,226,29.61,0.36,0.24,0.68,0.28,0.13,0.68,71.99,58.17,0.81,54.35,33.53,129.04,54.45,30.58,0.56,46.92,25.9,94.57,5/17/2024,M04707,4,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,227,5.49,0.22,0.22,1,0.17,0.12,0.32,69.39,56.49,0.81,53.35,36.67,117.24,50.27,40.49,0.81,35.92,17.71,110.27,5/17/2024,M04707,5,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,228,0.57,0.31,0.14,0.45,0.3,0.15,0.5,45.35,13.96,0.31,41.89,29.73,67.26,105.83,43.75,0.41,113.7,44.46,160.6,5/17/2024,M04707,6,140,DOP23 W3 Organoids M04707,23,Default Group,#999999,24.4.2024,0
1,229,18.47,0.49,0.42,0.85,0.35,0.13,1.02,46.81,21.93,0.47,39.71,29.6,72.23,54.64,28.75,0.53,47.95,26.91,89.45,5/17/2024,M04632,1,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,230,26.24,0.57,0.45,0.79,0.43,0.15,1.16,66.41,45.35,0.68,51.91,32.18,118.57,49.29,22.98,0.47,44.46,26.56,77.37,5/17/2024,M04632,2,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,231,32.6,0.52,0.42,0.81,0.38,0.15,1.06,64.48,56.77,0.88,48.29,29.99,110.89,56.47,26.5,0.47,51.12,29.3,89.16,5/17/2024,M04632,3,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,232,38.47,0.52,0.45,0.86,0.37,0.13,1.1,59.7,48.22,0.81,45.56,29.61,103.96,54.7,28.17,0.51,48.76,26.95,89.44,5/17/2024,M04632,4,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,233,7.55,0.37,0.36,0.99,0.23,0.13,0.73,54.06,41.88,0.77,41.36,29.06,87.57,46.45,29.79,0.64,37.85,23.12,79.98,5/17/2024,M04632,5,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,234,0.18,0.17,0.12,0.74,0.13,0.12,0.18,40.07,14.82,0.37,36.13,26.05,56.7,63.66,32.4,0.51,58.76,31.33,90.36,5/17/2024,M04632,6,144,DOP23 W3 Organoids M04632,23,Default Group,#999999,24.4.2024,0
1,235,35.6,0.47,0.34,0.73,0.38,0.15,0.91,95.31,66.75,0.7,74.12,43.81,170.95,96.14,37.01,0.39,96.44,49.86,143.5,5/17/2024,M05368,1,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,236,25.85,0.41,0.33,0.8,0.3,0.13,0.83,77.91,77.82,1,54.56,32.82,139.87,51.76,25.62,0.5,46.18,26.53,83.14,5/17/2024,M05368,2,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,237,40.96,0.62,0.46,0.74,0.5,0.17,1.23,83.89,61.19,0.73,65.52,36.5,149.82,107.76,35.94,0.33,109.2,65.87,150.93,5/17/2024,M05368,3,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,238,10.34,0.29,0.22,0.75,0.23,0.12,0.52,74.02,45.98,0.62,60.54,42.62,114.77,99.11,47.43,0.48,99.58,35.88,162.83,5/17/2024,M05368,4,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,239,2.11,0.3,0.17,0.59,0.25,0.13,0.53,55.83,29.46,0.53,46.34,34.68,88.72,99.07,56.57,0.57,101.63,15.46,173.42,5/17/2024,M05368,5,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,240,0.32,4.05,5.45,1.34,0.35,0.13,11.8,85.58,41.66,0.49,85.52,33.3,137.1,77.97,28.68,0.37,65,61.18,120.52,5/17/2024,M05368,6,146,DOP23 W3 Organoids M05368,23,Default Group,#999999,24.4.2024,0
1,241,20.52,0.7,0.57,0.82,0.53,0.15,1.48,85.63,74.14,0.87,62.04,32.16,164.58,56.91,25.4,0.45,51.11,32.24,87.25,5/20/2024,M05357,1,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,242,37.39,0.61,0.5,0.82,0.47,0.15,1.26,70.97,55.38,0.78,53.92,32.61,126.78,52.47,24.86,0.47,47.27,27.44,83.2,5/20/2024,M05357,2,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,243,31.19,0.67,0.57,0.85,0.5,0.17,1.41,88.66,89.16,1.01,61.88,34.18,162.88,58.77,26,0.44,54.02,31.6,89.84,5/20/2024,M05357,3,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,244,30.24,0.43,0.35,0.82,0.3,0.13,0.89,61.15,49,0.8,46.27,30.58,105.15,59.5,28.92,0.49,52.66,28.99,99.77,5/20/2024,M05357,4,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,245,31.35,0.55,0.82,1.49,0.38,0.15,1.08,74.63,59.36,0.8,55.49,34.59,135.66,52.79,26.89,0.51,46.61,27.3,84.69,5/20/2024,M05357,5,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,246,30.61,0.35,0.24,0.67,0.28,0.13,0.65,72.83,55.5,0.76,55.34,34.21,130.12,55.5,29.37,0.53,48.81,27.48,90.88,5/20/2024,M05357,6,148,DOP26 W3 Organoids M05357,26,Default Group,#999999,24.4.2024,0
1,247,18.21,0.28,0.22,0.79,0.22,0.12,0.48,85.33,66.35,0.78,63.28,35.63,162.04,54.53,33.32,0.61,45.14,25.74,99.48,5/20/2024,M04707,1,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,248,8.52,0.19,0.09,0.45,0.17,0.12,0.3,83.2,71,0.85,58.04,34.57,158.58,52.92,47.42,0.9,36.4,1.19,127.76,5/20/2024,M04707,2,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,249,0.29,0.24,0.14,0.59,0.17,0.12,0.47,50.24,14.48,0.29,56.21,24.35,62.62,58.11,62.03,1.07,38.3,1.2,155.1,5/20/2024,M04707,3,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,250,35.78,0.41,0.29,0.72,0.32,0.15,0.8,73.19,55.97,0.76,55.82,33.87,130.71,57.35,32.59,0.57,48.66,25.61,101.43,5/20/2024,M04707,4,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,251,5.65,0.22,0.21,0.94,0.17,0.12,0.3,70.87,52.91,0.75,54.72,36.48,118.37,58.62,44.6,0.76,39.7,18.6,124.32,5/20/2024,M04707,5,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,252,0.62,0.32,0.17,0.51,0.29,0.13,0.55,44.41,13.24,0.3,41.59,30.89,65.42,102.45,46.76,0.46,106.05,40.94,155.23,5/20/2024,M04707,6,150,DOP26 W3 Organoids M04707,26,Default Group,#999999,24.4.2024,0
1,253,21.16,0.53,0.46,0.87,0.38,0.13,1.1,48.28,26.82,0.56,39.83,28.44,76.37,53.63,27.91,0.52,47.2,27.35,87.6,5/20/2024,M04632,1,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,254,20.12,0.49,0.41,0.84,0.37,0.13,1,52.38,28.47,0.54,44.06,30.54,83.33,52.34,27.02,0.52,45.56,26.8,86.06,5/20/2024,M04632,2,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,255,34.11,0.51,0.43,0.85,0.35,0.13,1.1,61.27,52.95,0.86,46.57,29.31,103.8,54.6,26.41,0.48,49.58,27.95,87.01,5/20/2024,M04632,3,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,256,39.47,0.5,0.43,0.85,0.37,0.13,1.03,58.53,42.11,0.72,44.82,30.01,101.78,56.63,28.66,0.51,50.1,27.8,92.89,5/20/2024,M04632,4,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,257,9.38,0.39,0.35,0.89,0.28,0.13,0.83,50.08,34.35,0.69,38.96,28.16,83.09,62.83,33.82,0.54,52.62,28.62,112.07,5/20/2024,M04632,5,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,258,0.08,0.15,0.03,0.22,0.13,0.12,0.17,31,13.29,0.43,23.87,22.04,49.45,43.02,22.27,0.52,54.07,24.72,56.89,5/20/2024,M04632,6,152,DOP26 W3 Organoids M04632,26,Default Group,#999999,24.4.2024,0
1,259,37.02,0.44,0.31,0.71,0.35,0.15,0.85,96.2,72.22,0.75,72.93,43.73,173.49,86.15,39.45,0.46,85.19,34.91,135.8,5/20/2024,M05368,1,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
1,260,27.78,0.44,0.36,0.82,0.32,0.13,0.92,74.83,70.05,0.94,53.88,32.84,135.84,51.97,26.21,0.5,45.49,26.9,85.41,5/20/2024,M05368,2,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
1,261,45.44,0.63,0.47,0.74,0.52,0.17,1.25,86.4,64.19,0.74,67.5,36.32,159.45,107.03,33.34,0.31,106.9,68.52,147.2,5/20/2024,M05368,3,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
1,262,9.04,0.28,0.19,0.67,0.22,0.12,0.5,69.77,38.43,0.55,57.3,40.98,109.5,102.41,50.4,0.49,98.25,30.99,175.3,5/20/2024,M05368,4,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
1,263,1.77,0.26,0.15,0.56,0.2,0.12,0.47,59.15,48.14,0.81,45.58,34.37,90.26,85.08,45.79,0.54,85,18.24,133.72,5/20/2024,M05368,5,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
1,264,0.34,3.88,5.38,1.38,0.36,0.12,11.82,84.48,41.95,0.5,86.34,30.07,138.68,82.65,28.26,0.34,66.24,62.27,128.76,5/20/2024,M05368,6,154,DOP26 W3 Organoids M05368,26,Default Group,#999999,24.4.2024,0
